wav_filename,wav_filesize,transcript
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0004.wav,468078,"mrs |boswell| was disposed to think that ladies of quality, among whom |madame t| was entitled in her ^estimation^ to take rank, were seldom better than they ought to be, and she was quite willing that her {husband{ should earn his (bread( by watching the {lady{ or the {ladies lover{."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0005.wav,387758,"and had the case been brought before the {judge{ ordinary by means of her {{husband{{'s {exertions{, she would have taken pleasure in reading every word of the evidence, even though her {{husband{{ should have been ever so roughly handled by the {lawyers{."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0006.wav,281518,a distinct promise of :100 pounds: was made to him if he would have the child's ready to hand over to ||trevelyan|| on ||trevelyan||'s arrival in &england&.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0007.wav,74798,of course it ain't said mrs |basel|.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0008.wav,160398,the paternal {parent{ has a right to his infants. no doubt that was basels law.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0009.wav,64238,"he can't suckle him, |kenny|."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0010.wav,304078,"when a married woman has {followers{ and the {husband{ don't go the wrong side of the post to or it ain't proved again him that he do, they'll never let her have nothing to do with the children."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0011.wav,279598,i'll tell you what it is. be exclaimed mrs ||basel||. it's my belief as he ain't quite right up here and mrs ||basel|| touched her forehead.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0015.wav,356878,|trevelyan| had followed his letter quicker than he had intended when it was written and was <now< with his {{prime minister{{ before his {{prime minister{{ had been able to take any action on the last instruction received.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0016.wav,151758,does :one: mr |samuel basel| live here asked rebellion?
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0017.wav,104238,then |basel| came forward and introduced his {wife{.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0018.wav,300398,"but |trevelyan| was of a different opinion and he was disgusted and revolted, most unreasonably by the appearance of his {ministers{ domestic arrangements."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0019.wav,170638,"|basel| had always waited upon him with a decent coat and a well brushed |hatten|, clean (shoes(."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0020.wav,211758,it is very much easier for such men as mr |bozell| to carry decency of appearance about with them than to keep it at &home&.
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0021.wav,159598,"perhaps you could put on your coat and walk out with me for <a few minutes<, said |trevelyan|."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0022.wav,291278,"mrs |basil|, who well understood that ^^^business^^^ was ^^^business^^^ and that {wives{ were not ^^^business^^^, felt no anger at this and handed her {husband{ his best coat."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0023.wav,364720,"|basel| away from his own home out on ^business^ with his coat buttoned over his breast and his best (hat( in his hand, was aware t(hat( he commanded respect and he could carry himself accordingly."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0024.wav,205678,"i do not suppose that anybody will question my right to have the care of my own child, said |trevelyan|."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0025.wav,122638,"if you would have gone to mr. |skin|, sir suggested |basel|."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0029.wav,107438,"i've watched his sharpest ^watching^, can go pretty near."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0031.wav,104078,"and |basel| as he said this smiled, almost allowed."
/home/ubuntu/KerasDeepSpeech/dataset/3536-8226-0032.wav,133198,"and he did go away, leaving |basel| standing in the middle of &stony walk&."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0000.wav,452558,"{master{ and man dismounted from their beasts, and as soon as they had settled themselves at the foot of the trees. |sancho|, who had had a good <noon< time meal that day, let himself, without more ado, past the gates of sleep."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0001.wav,345038,"but |don quijote|, whom his thoughts far more than hunger, kept awake, could not close, and i and roamed in fancy too and fro through all sorts of places."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0002.wav,714638,"at <one< moment it seemed to him that he was in the cave of |montesinos| and solid |dulcinea|, transformed into a country ***** skipping and mounting up on her. she asked again that the words of the sage |merlin| were sounding in his ears, setting forth the conditions to be observed and the {exertions{ to be made for the disenchantment of |dulcinea|."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0004.wav,529998,|dulcinea| is perishing thou art living on regardless i am dying of hope deferred therefore untrust thyself with the goodwill for mine. it is here in this retired spot to give the at least <2000< lashes.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0005.wav,533038,"seeing this |sancho| got up and grappling with his {master{, he gripped him with all his might in his arms, giving him a trip with the heel stretched him on the ground on his back and pressing his right knee on his chest. held his hands in his own so that he could neither move nor breathe."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0006.wav,126318,how old {traitor{ exclaimed. |donkey otay|.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0007.wav,113678,just a revolt against |thy master| and natural lord.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0008.wav,123598,does the rise against him who gives the his (bread(?
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0009.wav,463598,|donkey hotei| gave his promise and swore by the life of his thoughts not to touch so much as a hair of his (garments( and to leave him entirely free and to his own discretion to whip himself whenever he pleased.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0010.wav,503598,"|sancho rosen| removed some distance from the spot, but as he was about to place himself leaning against another tree, he felt something touch his head."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0011.wav,361038,"he trembled with fear and made for another tree where the very same thing happened to him and he fell a shouting, calling upon |don quijote| to come and protect him."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0012.wav,175438,|donkey otay| did so and asked him what had happened to him and what he was afraid of.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0013.wav,150958,|sancho| replied that all the trees were full of men's feet and legs.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0014.wav,580238,"|don quijote| was on foot with his horse unbridled, and his |lance| leaning against a tree, and in short completely defenseless. he thought it best, therefore, to fold his arms and bow his head and reserve himself for a more favorable occasion and opportunity."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0015.wav,293998,he was mounted upon a powerful horse and had on a coat of mail with :four: of the (pistols( they called |petra nails| in that country at his waist.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0016.wav,382158,"he saw that his choirs for so they call those who follow that trade or about to rifle |sancho panza|. but he ordered them to desist and was at once obeyed, so the girdle escaped."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0017.wav,554478,"he saw me. he paid court to me. i listen to him and unknown to my {father{. i loved him, for there is no woman, however secluded she may live or close, she may be kept who will not have opportunities and despair for following her headlong impulses."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0019.wav,317998,give me my horse in arms and wait for me here i will go in quest of <this night< and dead or alive. i will make him keep his word plighted to so great beauty.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0020.wav,784718,"nobody need have any doubt about that, said |sancho|, for my {master{ has a very happy knack of matchmaking. it's not many days since he forced another man to marry, who in the same way backed out of his promise to another maiden. and if it had not been for his {persecutors{, the {enchanters{ changing the man's proper shape into a lackeys the said made and would not be :one: <this minute<."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0022.wav,860878,"the |woon| did {gentleman{, opened his all, but closed eyes, and recognizing |claudia| said."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0023.wav,354318,"it is not true then, said |claudia|."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0024.wav,735758,"on perceiving this, |claudia|, when she had convinced herself that her beloved {husband{ was no more rent the air with her size and made the heavens ring with her {lamentations{, she tore her hair and scattered it to the winds. she beat her face with her hands and showed all the signs of grief and sorrow that could be conceived to come from an afflicted heart."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0025.wav,240878,cruel reckless woman. she cried how easily worth <now< moved to carry out a thought so wicked.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0026.wav,260238,|husband| who's unhappy fate and being mine hath borne the from the marriage bed to the grave.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0027.wav,332718,the {servant{ swept |claudius| swooned away again and again and the whole place seemed to field of sorrow and an abode of misfortune.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0028.wav,334798,"|claudia| told him she meant to go to a &monastery&, of which an {aunt{ of hers was a base where she intended to pass her life with a better an everlasting {spouse{."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0029.wav,321998,"|claudia| would not, on any account, allow him to accompany her and thanking him for his offers as well as she could took leave of him in tears."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0030.wav,221038,"|sancho| said they had, but that :three: kerchiefs that were worth :3: cities were missing."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0032.wav,178800,"said :one: of the {bystanders{, i have got them and they are not worth :3: reels."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0033.wav,569038,"at this instant, :one: or :two: of those |squires| who were posted as ~sentinels~ on the roads to watch you came along them and report what passed to their {chief{ came up and said, |signor|, there is a great group of people not far off coming along the road to &barcelona&."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0036.wav,617358,"and <now< the |squires| dispatched to make the prize came up, bringing with them :two: gentlemen on horseback to {pilgrims{ on foot. and a {coach{ full of women with some :six: {servants{ on foot and on horseback, and attendance on them, and a couple of mule tears, whom the {gentleman{ had with them."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0037.wav,331598,the {captains{ showed plainly the concern they felt the {regions lady{ was downcast and the {pilgrims{ did not at all enjoy seeing their property confiscated.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0038.wav,308878,the ~regions lady~ ordered :one: of her {servants{ to give the :80: crowns that had been assessed as her share at once for the {captains{ had already paid down there :60:.
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0039.wav,452878,":one: of the |squires| observed in his mixture of gas, |conan|, catalan. this {captain{ of ours would make a better fryer than highway man if he wants to be so generous another time, let it be with his own property and not ours."
/home/ubuntu/KerasDeepSpeech/dataset/3576-138058-0040.wav,214158,they were all taken aback and not :one: of them dared to utter a word. such difference. did they pay him?
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0000.wav,282638,"he had been a {clerk{ in a &banking house& and was transported for embezzlement, though by some grave doubts as to his guilt were entertained."
/home/ubuntu/KerasDeepSpeech/dataset/3752-4943-0001.wav,354638,"when the {master{ |bell rang| in, the gang broke up |rufus dawes| on his silent way to a separate cell. |observed| and notable change of custom in the disposition of the new convict."
